complaint_id,product_category,chunk_index,chunk_text
10001805,savings account,0,i opened a synchrony savings with discover because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically for the higher rate
10001911,money transfer,0,i accidentally sent to the wrong person through zelle via western union i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable response for such a large amount
10001903,money transfer,0,i initiated an international transfer of through western union s wire transfer service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in value
10000637,credit card,0,i noticed a charge of on my amex gold statement from i did not authorize this transaction and have been trying to resolve it with chase for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10000019,credit card,0,discover charged me a late fee on my discover it card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system
10002032,money transfer,0,i initiated an international transfer of through zelle s paypal service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in value
10001538,savings account,0,chase closed my chase savings account without warning citing business reasons i had in the account and it took weeks to receive a cashier s check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10001595,savings account,0,my ally savings with goldman sachs was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this goldman sachs took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access
10002005,money transfer,0,western union charged me a fee for a wire transfer transfer that was advertised as free the fee was hidden in the exchange rate markup and only visible after carefully comparing the rates the actual exchange rate applied was worse than the market rate this is deceptive and the total hidden cost was
10000077,credit card,0,i noticed a charge of on my chase sapphire statement from i did not authorize this transaction and have been trying to resolve it with discover for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10002223,money transfer,0,i was contacted by someone claiming to be from my bank s fraud department they convinced me to send via venmo to secure my account i later realized this was a scam and immediately contacted bank of america they refused to reverse the transaction saying venmo transfers are final i believe bank of america should have better fraud protection mechanisms
10002034,money transfer,0,my account was frozen by bank of america after i made a paypal transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation including pay stubs and tax returns
10001941,money transfer,0,i sent via western union through paypal to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and paypal has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10000765,credit card,0,capital one charged me a late fee on my chase sapphire card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system
10000169,credit card,0,i applied for the discover it card specifically for the point sign up bonus i met all the spending requirements within the specified timeframe but chase has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified
10001129,personal loan,0,i took out a personal loan of with goldman sachs through their prosper loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally quoted
10000669,credit card,0,my amex gold card from capital one suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10001144,personal loan,0,i applied for a upstart loan with upstart and was denied despite having a credit score of and a stable income of per year the denial letter was vague citing insufficient credit history i have years of credit history with no delinquencies i believe this decision was made unfairly and request a proper review
10002157,money transfer,0,my account was frozen by bank of america after i made a wire transfer transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation including pay stubs and tax returns
10000441,credit card,0,chase charged me a late fee on my discover it card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system
10000533,credit card,0,i have been a loyal discover it cardholder with discover for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10000980,personal loan,0,i tried to make an extra payment on my lendingclub loan from prosper to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments
10002064,money transfer,0,i accidentally sent to the wrong person through zelle via western union i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable response for such a large amount
10000487,credit card,0,discover charged me a late fee on my discover it card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system
10001090,personal loan,0,i tried to make an extra payment on my prosper loan from upstart to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments
10001757,savings account,0,i have been trying to reach ally bank s customer service about an issue with my marcus savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings
10000232,credit card,0,someone made fraudulent purchases on my capital one venture card totaling i reported this to chase immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred
10000136,credit card,0,i have been a loyal chase sapphire cardholder with discover for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10000026,credit card,0,someone made fraudulent purchases on my citi double cash card totaling i reported this to capital one immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred
10000384,credit card,0,i have been a loyal amex gold cardholder with chase for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10000720,credit card,0,someone made fraudulent purchases on my discover it card totaling i reported this to american express immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred
10001289,savings account,0,i tried to withdraw from my marcus savings at discover and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed
10000333,credit card,0,discover charged me a late fee on my citi double cash card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system
10000193,credit card,0,my discover it card from chase suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10000290,credit card,0,i applied for the amex gold card specifically for the point sign up bonus i met all the spending requirements within the specified timeframe but citibank has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified
10000351,credit card,0,capital one charged me a late fee on my amex gold card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system
10001476,savings account,0,i opened a marcus savings with goldman sachs because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically for the higher rate
10001272,savings account,0,i tried to withdraw from my ally savings at chase and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed
10000612,credit card,0,someone made fraudulent purchases on my citi double cash card totaling i reported this to chase immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred
10001107,personal loan,0,i applied for a sofi personal loan with goldman sachs and was denied despite having a credit score of and a stable income of per year the denial letter was vague citing insufficient credit history i have years of credit history with no delinquencies i believe this decision was made unfairly and request a proper review
10000129,credit card,0,i have been a loyal chase sapphire cardholder with capital one for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10001700,savings account,0,my ally savings with synchrony was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this synchrony took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access
10000234,credit card,0,someone made fraudulent purchases on my amex gold card totaling i reported this to chase immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred
10001727,savings account,0,synchrony closed my ally savings account without warning citing business reasons i had in the account and it took weeks to receive a cashier s check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10001269,savings account,0,my discover savings with goldman sachs was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this goldman sachs took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access
10001091,personal loan,0,goldman sachs sold my sofi personal loan loan to a third party debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a violation of fair debt collection practices
10002141,money transfer,0,my account was frozen by venmo after i made a western union transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation including pay stubs and tax returns
10000178,credit card,0,the rewards program on my citi double cash card was changed without notice chase devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program
10001468,savings account,0,synchrony charged me a monthly maintenance fee on my marcus savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen again
10000523,credit card,0,my amex gold card from american express suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10000614,credit card,0,my amex gold card from capital one suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10000185,credit card,0,i have been a loyal discover it cardholder with discover for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10001011,personal loan,0,i tried to make an extra payment on my upstart loan from lendingclub to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments
10001152,personal loan,0,lendingclub sold my sofi personal loan loan to a third party debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a violation of fair debt collection practices
10001373,savings account,0,i opened a marcus savings with goldman sachs because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically for the higher rate
10000299,credit card,0,my chase sapphire card from chase suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10001876,money transfer,0,zelle charged me a fee for a wire transfer transfer that was advertised as free the fee was hidden in the exchange rate markup and only visible after carefully comparing the rates the actual exchange rate applied was worse than the market rate this is deceptive and the total hidden cost was
10000706,credit card,0,the rewards program on my chase sapphire card was changed without notice discover devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program
10001597,savings account,0,i tried to withdraw from my ally savings at ally bank and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed
10002054,money transfer,0,bank of america charged me a fee for a wire transfer transfer that was advertised as free the fee was hidden in the exchange rate markup and only visible after carefully comparing the rates the actual exchange rate applied was worse than the market rate this is deceptive and the total hidden cost was
10001781,savings account,0,i have been trying to reach chase s customer service about an issue with my marcus savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings
10001661,savings account,0,i tried to withdraw from my ally savings at discover and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed
10000651,credit card,0,someone made fraudulent purchases on my discover it card totaling i reported this to american express immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred
10000179,credit card,0,i noticed a charge of on my chase sapphire statement from i did not authorize this transaction and have been trying to resolve it with chase for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10001248,savings account,0,goldman sachs charged me a monthly maintenance fee on my chase savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen again
10000465,credit card,0,i noticed a charge of on my discover it statement from i did not authorize this transaction and have been trying to resolve it with american express for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10001536,savings account,0,i opened a synchrony savings with discover because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically for the higher rate
10000893,personal loan,0,upstart sold my prosper loan loan to a third party debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a violation of fair debt collection practices
10000480,credit card,0,i have been a loyal discover it cardholder with chase for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10001387,savings account,0,i tried to withdraw from my marcus savings at discover and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed
10000619,credit card,0,i have been a loyal chase sapphire cardholder with discover for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10000407,credit card,0,capital one charged me a late fee on my citi double cash card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system
10001531,savings account,0,i have been trying to reach chase s customer service about an issue with my discover savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings
10001115,personal loan,0,i tried to make an extra payment on my lendingclub loan from lendingclub to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments
10001092,personal loan,0,i applied for a lendingclub loan with lendingclub and was denied despite having a credit score of and a stable income of per year the denial letter was vague citing insufficient credit history i have years of credit history with no delinquencies i believe this decision was made unfairly and request a proper review
10001992,money transfer,0,i accidentally sent to the wrong person through western union via bank of america i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable response for such a large amount
10000515,credit card,0,i applied for the amex gold card specifically for the point sign up bonus i met all the spending requirements within the specified timeframe but citibank has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified
10001652,savings account,0,i tried to withdraw from my ally savings at ally bank and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed
10002113,money transfer,0,i sent via western union through zelle to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and zelle has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10001776,savings account,0,my discover savings with ally bank was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this ally bank took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access
10001728,savings account,0,i have been trying to reach ally bank s customer service about an issue with my ally savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings
10001939,money transfer,0,bank of america charged me a fee for a paypal transfer that was advertised as free the fee was hidden in the exchange rate markup and only visible after carefully comparing the rates the actual exchange rate applied was worse than the market rate this is deceptive and the total hidden cost was
10000451,credit card,0,i noticed a charge of on my chase sapphire statement from i did not authorize this transaction and have been trying to resolve it with chase for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10001085,personal loan,0,i applied for a prosper loan with goldman sachs and was denied despite having a credit score of and a stable income of per year the denial letter was vague citing insufficient credit history i have years of credit history with no delinquencies i believe this decision was made unfairly and request a proper review
10000204,credit card,0,the rewards program on my capital one venture card was changed without notice chase devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program
10000175,credit card,0,i have been a loyal capital one venture cardholder with citibank for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10001234,savings account,0,i have been trying to reach synchrony s customer service about an issue with my ally savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings
10000121,credit card,0,i have been a loyal citi double cash cardholder with american express for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10000284,credit card,0,i applied for the citi double cash card specifically for the point sign up bonus i met all the spending requirements within the specified timeframe but discover has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified
10001902,money transfer,0,my account was frozen by paypal after i made a zelle transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation including pay stubs and tax returns
10001715,savings account,0,synchrony charged me a monthly maintenance fee on my synchrony savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen again
10002180,money transfer,0,i sent via venmo through zelle to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and zelle has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10000953,personal loan,0,i tried to make an extra payment on my marcus loan from goldman sachs to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments
10000583,credit card,0,i have been a loyal amex gold cardholder with capital one for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10000276,credit card,0,capital one charged me a late fee on my chase sapphire card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system
10000687,credit card,0,my capital one venture card from capital one suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10000597,credit card,0,someone made fraudulent purchases on my chase sapphire card totaling i reported this to capital one immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred
10000496,credit card,0,the rewards program on my chase sapphire card was changed without notice citibank devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program
10001271,savings account,0,my synchrony savings with synchrony was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this synchrony took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access
10001086,personal loan,0,the total cost of my marcus loan from goldman sachs ended up being which is nearly times the original loan amount of the interest rate of combined with various processing fees and insurance charges that were added without my clear consent have made this loan predatory in my opinion
10001573,savings account,0,my ally savings with goldman sachs was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this goldman sachs took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access
10000458,credit card,0,someone made fraudulent purchases on my chase sapphire card totaling i reported this to citibank immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred
10001638,savings account,0,i tried to withdraw from my chase savings at ally bank and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed
10000633,credit card,0,the rewards program on my capital one venture card was changed without notice citibank devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program
10000742,credit card,0,i have been a loyal discover it cardholder with capital one for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10001660,savings account,0,i have been trying to reach ally bank s customer service about an issue with my chase savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings
10000287,credit card,0,the rewards program on my capital one venture card was changed without notice citibank devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program
10001402,savings account,0,i have been trying to reach discover s customer service about an issue with my marcus savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings
10001937,money transfer,0,i sent via paypal through western union to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and western union has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10000164,credit card,0,i have been a loyal capital one venture cardholder with citibank for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10000734,credit card,0,i noticed a charge of on my capital one venture statement from i did not authorize this transaction and have been trying to resolve it with discover for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10000945,personal loan,0,i have been making regular payments on my marcus loan from goldman sachs for months last month they claimed they did not receive my payment even though my bank shows it was debited they charged me a late fee and reported a missed payment to the credit bureaus dropping my score by points i need this corrected immediately
10001318,savings account,0,my ally savings with synchrony was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this synchrony took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access
10000427,credit card,0,the rewards program on my discover it card was changed without notice american express devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program
10001379,savings account,0,i tried to withdraw from my chase savings at synchrony and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed
10000695,credit card,0,i noticed a charge of on my chase sapphire statement from i did not authorize this transaction and have been trying to resolve it with chase for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10002229,money transfer,0,i sent via venmo through western union to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and western union has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10001654,savings account,0,my marcus savings with synchrony was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this synchrony took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access
10002240,money transfer,0,i accidentally sent to the wrong person through wire transfer via zelle i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable response for such a large amount
10001477,savings account,0,goldman sachs charged me a monthly maintenance fee on my ally savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen again
10001932,money transfer,0,zelle charged me a fee for a wire transfer transfer that was advertised as free the fee was hidden in the exchange rate markup and only visible after carefully comparing the rates the actual exchange rate applied was worse than the market rate this is deceptive and the total hidden cost was
10001916,money transfer,0,i sent via venmo through paypal to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and paypal has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10000231,credit card,0,the rewards program on my amex gold card was changed without notice citibank devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program
10001320,savings account,0,goldman sachs closed my marcus savings account without warning citing business reasons i had in the account and it took weeks to receive a cashier s check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10000618,credit card,0,my amex gold card from american express suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10000630,credit card,0,the rewards program on my capital one venture card was changed without notice american express devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program
10002224,money transfer,0,i sent via western union through venmo to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and venmo has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
